,,,,,,,,
Item OCLC Number,Title,Author Name,LHR Item Call Number,Conspectus Subject,Publisher Name,Publication Date,Circulation Activity Count,URL
794008530,"Grammatical analysis, synthesis and transformation of sentence :self-study text with answer key /",Natchaya Chalaysap.; สถาบันบัณฑิตพัฒนบริหารศาสตร์.,428.2 Na273G  c.2, English Language - Modern,โครงการส่งเสริมเอกสารวิชาการ สถาบันบัณฑิตพัฒนบริหารศาสตร์ร่วมกับโอเ,1988,0,https://libswu.on.worldcat.org/oclc/794008530
794273643,Longman preparation series for the TOEIC test.listening and reading /,"Lougheed, Lin,",428.0076 Lo887L 2012, English Language - Modern,"Pearson Education,",2012,1,https://libswu.on.worldcat.org/oclc/794273643
794895318,Reading theories/models and strategies for EFL learners /,Natchaya Chalaysap.; National Institute of Development Administration.,428.43 Na273R, English Language - Modern,"Academic Material Development and Promotion Project, National Institute of Development Administration,",2012,0,https://libswu.on.worldcat.org/oclc/794895318
794895318,Reading theories/models and strategies for EFL learners /,Natchaya Chalaysap.; National Institute of Development Administration.,428.43 Na273R  c.2, English Language - Modern,"Academic Material Development and Promotion Project, National Institute of Development Administration,",2012,0,https://libswu.on.worldcat.org/oclc/794895318
795298818,Financial English :with mini-dictionary of finance.,"MacKenzie, Ian.",428.202465 Ma156F, English Language - Modern,N/A,,0,https://libswu.on.worldcat.org/oclc/795298818
796275954,Skills for the TOEIC® test :speaking and writing /,"Collins (Firm : London, England),",428.0076 Sk628(47) 2012, English Language - Modern,"HarperCollins Publishers,",2012,0,https://libswu.on.worldcat.org/oclc/796275954
796275954,Skills for the TOEIC® test :speaking and writing /,"Collins (Firm : London, England),",428.0076 Sk628(47) 2012  c.2, English Language - Modern,"HarperCollins Publishers,",2012,0,https://libswu.on.worldcat.org/oclc/796275954
796844593,Systematic Reading I /,Chuencheewee Chalermpatarakul.,428.6 Sy995 1990, English Language - Modern,"Thammasat University Press,",1990,0,https://libswu.on.worldcat.org/oclc/796844593
796888795,Writing English correspondence /,Marasri Piromraj.,808.6 Ma311W  c.2, English Language - Modern,"Department of Languages, Faculty of Humanities, Kasetsart University,",1989,0,https://libswu.on.worldcat.org/oclc/796888795
796894029,The New Webster's thesaurus /,"Bolander, Donald O.Vreeland, Jean A. McCormick.",413.21 Bo687N, English Language - Modern,"Lexicon,",1993,0,https://libswu.on.worldcat.org/oclc/796894029
796894029,The New Webster's thesaurus /,"Bolander, Donald O.Vreeland, Jean A. McCormick.",413.21 Bo687N  c.2, English Language - Modern,"Lexicon,",1993,0,https://libswu.on.worldcat.org/oclc/796894029
796894035,The new Webster's spelling dictionary /,"Bolander, Donald O.,",421.5203 Bo687N, English Language - Modern,"Lexicon Publications, Inc.,",1993,0,https://libswu.on.worldcat.org/oclc/796894035
796894035,The new Webster's spelling dictionary /,"Bolander, Donald O.,",421.5203 Bo687N  c.2, English Language - Modern,"Lexicon Publications, Inc.,",1993,0,https://libswu.on.worldcat.org/oclc/796894035
796896070,English for tourist guides /,Lertporn Parasakul.,428 Le621E 1998, English Language - Modern,"Dhurakijpundit University,",1998,0,https://libswu.on.worldcat.org/oclc/796896070
796896758,English for ground and in-flight attendants /,Nattakarn Sukchuen.,428.00243877 Su948E, English Language - Modern,"Kasetsart University Press,",2002,0,https://libswu.on.worldcat.org/oclc/796896758
796896758,English for ground and in-flight attendants /,Nattakarn Sukchuen.,428.00243877 Su948E  c.2, English Language - Modern,"Kasetsart University Press,",2002,0,https://libswu.on.worldcat.org/oclc/796896758
796896803,NTC vocabulary builders /,"Fisher, Peter.",428.1 Nt961, English Language - Modern,"National Textbook,",2002,0,https://libswu.on.worldcat.org/oclc/796896803
796899726,Applied English structure /,Pacharaprapa Adulavidhaya.,425 Pa116A, English Language - Modern,"Kasetsart University Press,",2005,0,https://libswu.on.worldcat.org/oclc/796899726
796905271,Authentic English texts for advanced learners /,Choosri Banditvilai.,428.24 Ch548A 2011, English Language - Modern,"Kasetsart University Press,",2011,0,https://libswu.on.worldcat.org/oclc/796905271
796905271,Authentic English texts for advanced learners /,Choosri Banditvilai.,428.24 Ch548A 2011  c.2, English Language - Modern,"Kasetsart University Press,",2011,0,https://libswu.on.worldcat.org/oclc/796905271
797970645,Pragmatics and prosody in English language teaching /,"Trillo, Romero Jesus.",428.0071 Pr898, English Language - Modern,"Springer,",2012,0,https://libswu.on.worldcat.org/oclc/797970645
797972796,Analyze anything :a guide to critical reading and writing /,"Fraser, Gregory.; Davidson, Chad,",808.0427 Fr841A 2012, English Language - Modern,"Continuum International Pub. Group,",2012,0,https://libswu.on.worldcat.org/oclc/797972796
798882997,Harper's english grammar /,"Opdycke, John B.",425 Op61H, English Language - Modern,"Warner Books,",1965,0,https://libswu.on.worldcat.org/oclc/798882997
800856047,The comment clause in English :syntactic origins and pragmatic development /,"Brinton, Laurel J.,",425 Br858C 2011, English Language - Modern,"Cambridge University Press,",2011,0,https://libswu.on.worldcat.org/oclc/800856047
804049392,Effective academic writing /,"Savage, Alice,",808.0420412 Sa263E 2012, English Language - Modern,"Oxford University Press,",2012,0,https://libswu.on.worldcat.org/oclc/804049392
804049392,Effective academic writing /,"Savage, Alice,",808.0420412 Sa263E 2012 Intro, English Language - Modern,"Oxford University Press,",2012,0,https://libswu.on.worldcat.org/oclc/804049392
805326010,IELTS testbuilder /,"McCarter, Sam.; Ash, Judith.",420.76 Ma123I, English Language - Modern,"Macmillan Education,",2003,0,https://libswu.on.worldcat.org/oclc/805326010
805326010,IELTS testbuilder /,"McCarter, Sam.; Ash, Judith.",420.76 Ma123I  c.2, English Language - Modern,"Macmillan Education,",2003,0,https://libswu.on.worldcat.org/oclc/805326010
805326010,IELTS testbuilder /,"McCarter, Sam.; Ash, Judith.",420.76 Ma123I  c.3, English Language - Modern,"Macmillan Education,",2003,0,https://libswu.on.worldcat.org/oclc/805326010
805326010,IELTS testbuilder /,"McCarter, Sam.; Ash, Judith.",420.76 Ma123I  c.3(2), English Language - Modern,"Macmillan Education,",2003,0,https://libswu.on.worldcat.org/oclc/805326010
806888982,สนทนาอังกฤษธุรกิจ =Business conversation /,สรรเสริญ สุวรรณประเทศ.,428.3495911 ส339ส 2551, English Language - Modern,"วิทยพัฒน์,",2008,0,https://libswu.on.worldcat.org/oclc/806888982
807890391,Verbs & tenses อังกฤษสะดวกรู้ ฉบับ กริยา 3 ช่อง /,"กมลวรรณ ต่างใจ,; คณะครูโรงเรียนชมรมภาษาอังกฤษ.",425 ว919, English Language - Modern,"โทนเวอร์ค,",2008,0,https://libswu.on.worldcat.org/oclc/807890391
809475491,186 ซองคำถามตอบ้ขอสงัสยภาษาัองกฤษ /,ุยวนาฏ ุ้คมขาว.,428.2495911 ว111ห, English Language - Modern,"Dีด,",2011,0,https://libswu.on.worldcat.org/oclc/809475491
810783132,Strategic reading /,"Richards, Jack C.; Eckstut-Didier, Samuela.Bonesteel, Lynn.",428.40712 Ri516S  v.1, English Language - Modern,"Cambridge University Press,",2003,0,https://libswu.on.worldcat.org/oclc/810783132
810783132,Strategic reading /,"Richards, Jack C.; Eckstut-Didier, Samuela.Bonesteel, Lynn.",428.40712 Ri516S  v.2, English Language - Modern,"Cambridge University Press,",2003,0,https://libswu.on.worldcat.org/oclc/810783132
811273944,English for management studies in higher education studies.,"Corballis, Tony.; Jennings, Wayne,",428.0071 Co789E, English Language - Modern,"Garnet,",2009,0,https://libswu.on.worldcat.org/oclc/811273944
811273944,English for management studies in higher education studies.,"Corballis, Tony.; Jennings, Wayne,",428.0071 Co789E  c.2, English Language - Modern,"Garnet,",2009,0,https://libswu.on.worldcat.org/oclc/811273944
811565952,English for academic research :vocabulary exercises /,"Wallwork, Adrian.",428 Wa215E3 2013, English Language - Modern,"Springer,",2013,0,https://libswu.on.worldcat.org/oclc/811565952
812251309,Needs analysis for language course design :a holistic approach to ESP /,"Huhta, Marjatta.; Vogt, Karin.Johnson, Esko.Tulkki, Heikki.Hall, David R.",428.00711 Ne375 2013, English Language - Modern,"Cambridge University Press,",2013,0,https://libswu.on.worldcat.org/oclc/812251309
812847455,The Oxford junior dictionary /,N/A,423.1 Ox98(9) 2000, English Language - Modern,"Oxford University Press,",2000,0,https://libswu.on.worldcat.org/oclc/812847455
812982064,Grammar and beyond 2 /,"Reppen, Randi,; Gordon, Deborah",425 Re425G 2012, English Language - Modern,"Cambridge University Pres,",2012,0,https://libswu.on.worldcat.org/oclc/812982064
816427168,ภาษาอังกฤษเพื่อการสื่อสารธุรกิจ =Business communication made easy /,วรพงษ์ คุณเดชอมร.,826 ว224ภ, English Language - Modern,"บริษัท ทริปเพิ้ล เอ็ดดูเคชั่น จำกัด,",2011,0,https://libswu.on.worldcat.org/oclc/816427168
819922387,Testbuilder for the TOEIC tests /,Beck Jessica.,428.0076 Be393T 2012, English Language - Modern,"Macmillan,",2012,0,https://libswu.on.worldcat.org/oclc/819922387
819984903,Writing essays :from paragraph to essay /,"Zemach, Dorothy E.; Ghulldu, Lisa A.",808.042 Ze53W 2011, English Language - Modern,"Macmillan Education,",2011,2,https://libswu.on.worldcat.org/oclc/819984903
819987764,IELTS preparation and practice :practice tests with annotated answer key /,"Sahanaya, Wendy,; Hughes, Terri.",428.0076 Sa131I6, English Language - Modern,"Oxford University Press,",2002,0,https://libswu.on.worldcat.org/oclc/819987764
820320768,English for academic research :grammar exercises /,"Wallwork, Adrian.",428 Wa215E2 2013, English Language - Modern,"Springer,",2013,0,https://libswu.on.worldcat.org/oclc/820320768
822350491,English for academic research :writing exercises /,"Wallwork, Adrian.",428 Wa215E4 2013, English Language - Modern,"Springer,",2013,0,https://libswu.on.worldcat.org/oclc/822350491
822398001,"English for research :usage, style, and grammar /","Wallwork, Adrian.",428 Wa215E6 2013, English Language - Modern,"Springer,",2013,0,https://libswu.on.worldcat.org/oclc/822398001
822490480,ความรู้เบื้องต้นที่ครูสอนภาษาอังกฤษควรรู้เกี่ยวกับการออกเสียง /,ศิตา เยี่ยมขันติถาวร.,428.34951 ศ431ค, English Language - Modern,"สำนักพิมพ์แห่งจุฬาลงกรณ์มหาวิทยาลัย,",2012,0,https://libswu.on.worldcat.org/oclc/822490480
823195670,Thinking in the EFL class :activities for blending language learning and thinking /,"Woodward, Tessa.",428.24 Wo586T, English Language - Modern,"Helbling Languages,",2011,0,https://libswu.on.worldcat.org/oclc/823195670
824626006,American book English /,"Fillmer, Thompson H.; Lefcourt, Ann.Thompson, Nell C.",428.2 Fi487A, English Language - Modern,"American Book Company,",1980,0,https://libswu.on.worldcat.org/oclc/824626006
826895352,ูพดัองกฤษักนสั่นนเืมองเื่รองิ๊จบ ๆ :just say it! /,"โบร์ซ, ุกนเทอ์ร.; สยามล ฤก์ษิพัชย.",428.3495911 บ924พ, English Language - Modern,"บิรัษท ีซเ็อดูยเคั่้ชน จำักด,",2012,0,https://libswu.on.worldcat.org/oclc/826895352
827624143,Teaching and researching English accents in native and non-native speakers /,"Waniek-Klimczak, Ewa,Shockey, Linda,",421.6 Te253 2013, English Language - Modern,"Springer,",2013,0,https://libswu.on.worldcat.org/oclc/827624143
828036797,Business advantage.,"Koester, Almut.Birkin, Jonathan.Rosenberg, Marjorie.",428.0071 Bu979, English Language - Modern,"Cambridge University Press,",2012,0,https://libswu.on.worldcat.org/oclc/828036797
828036797,Business advantage.,"Koester, Almut.Birkin, Jonathan.Rosenberg, Marjorie.",428.0071 Bu979 2014, English Language - Modern,"Cambridge University Press,",2012,0,https://libswu.on.worldcat.org/oclc/828036797
828717540,Skills for the TOEIC test :listening and reading.,N/A,428.0076 Sk628(4) 2012, English Language - Modern,"HarperCollins,",2012,0,https://libswu.on.worldcat.org/oclc/828717540
828717540,Skills for the TOEIC test :listening and reading.,N/A,428.0076 Sk628(4) 2012  c.2, English Language - Modern,"HarperCollins,",2012,0,https://libswu.on.worldcat.org/oclc/828717540
829086962,Barron's 1100 words you need to know /,"Bromberg, Murray.; Gordon, Melvin.",428.1 Br868B 2013, English Language - Modern,"Barron's Educational Series,",2013,0,https://libswu.on.worldcat.org/oclc/829086962
829289290,The American heritage dictionary of the English language.,N/A,423 Am512(2) 2000, English Language - Modern,"Houghton Mifflin,",2000,0,https://libswu.on.worldcat.org/oclc/829289290
829289290,The American heritage dictionary of the English language.,N/A,423 Am512(2) 2000  c.2, English Language - Modern,"Houghton Mifflin,",2000,0,https://libswu.on.worldcat.org/oclc/829289290
829328130,Oxford basics :intercultural activities /,"Gill, Simon.; Čaňková, Michaela.",428.2 Gi599O, English Language - Modern,"Oxford University Press,",2003,0,https://libswu.on.worldcat.org/oclc/829328130
