,,,,,,,,,
OCLC Number,Title,Author Name,Publisher Name,Publication Date,Title ISSN,Title eISSN,Conspectus Subject,Material Subformat,URL
1577799363,TEJIENDO INCLUSION Y PAZinnovaciones educativas para el cambio social.,"ISLAS TORRES, CLAUDIA (COORDINACION); CARRANZA ALC.","DYKINSON,",2025,N/A,N/A, Educational Sociology,EBOOKS,https://libswu.on.worldcat.org/oclc/1577799363
60624128,Teach.,N/A,[Quadrant Educational Enterprises],1993,N/A,N/A, General Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/60624128
809968820,Lets mediate :a teachers' guide to peer support and conflict resolution skills for all ages.,"Stacey, Hilary.; Robinson, Pat.","Lucky Duck,",1997,N/A,N/A, General Education,EBOOKS,https://libswu.on.worldcat.org/oclc/809968820
890914448,Educational mobility of second-generation Turks :cross-national perspectives /,"Schnell, Philipp.","Amsterdam University Press,",2014,N/A,N/A, General Education,EBOOKS,https://libswu.on.worldcat.org/oclc/890914448
899737410,Gateway papers.,"De Montfort University,","DMU,",2010,N/A,2044-852X, General Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/899737410
899737413,Journal of educational and instructional studies in the world.,Gazi Üniversitesi.,"Gazi Eğitim Fakültesi, Gazi Üniversitesi",2011,N/A,N/A, General Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/899737413
972609261,2014 International Conference of Educational Innovation through Technology.,N/A,"IEEE,",2014,N/A,N/A, General Education,EBOOKS,https://libswu.on.worldcat.org/oclc/972609261
1097097349,"Sustainability, human well-being, and the future of education /","Cook, Justin W.,","Palgrave Macmillan,",2018,N/A,N/A, General Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1097097349
1132421463,Successful Global Collaborations in Higher Education Institutions,"Al-Youbi, Abdulrahman Obaid.; Zahed, Adnan H. M.Tierney, William G.","Springer,",2019,N/A,N/A, General Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1132421463
1154964699,Understanding China's School Leadership.,"Feng, Daming.","Springer,",2020,N/A,N/A, General Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1154964699
1515252855,Proceedings of the 5th Annual Civic Education Conference (5th ACEC 2024).,"Kardiman, Yuyus.; Raharjo, Raharjo.Arpanuddin, Iqbal.Syam, Syaifullah.Abdillah, Fauzi.Mustaricha, Mitra.Casmana, Asep.Fadilah, Dini.Syarifa, Syifa.","Atlantis Press (Zeger Karssen),",2025,N/A,N/A, General Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1515252855
1515460579,Proceedings of the 5th International Conference on Education for All (ICEDUALL 2024),"Prayitno, Harun Joko.; Ishartono, Naufal.Sidiq, Yasir.Adhantoro, Muhammad Syahriandi.","Atlantis Press (Zeger Karssen),",2025,N/A,N/A, General Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1515460579
1522801127,PROCEEDINGS OF THE 2024 3RD INTERNATIONAL CONFERENCE ON EDUCATIONAL SCIENCE AND SOCIAL CULTURE (ESSC 2024),YONGJUN FENG; WEI CUI; YE DONG; GUIYUN GUAN.,"ATLANTIS PRESS,",2025,N/A,N/A, General Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1522801127
1522802192,PROCEEDINGS OF THE 8TH INTERNATIONAL CONFERENCE ON EDUCATION INNOVATION (ICEI 2024),IMA WIDIYANAH; MUHAMMAD NURUL ASHAR; ALI FAKHRUDIN.,"ATLANTIS PRESS SARL,",2025,N/A,N/A, General Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1522802192
1525298652,Proceedings of the 1st Alma Ata International Conference on Education (AAICE 2023).,"Rouzi, Kana Safrin.; Nawangsasi, Esthi.Rouzi, Kana Safrina/Ariyani, Yusinta Dw.","Springer Nature; Atlantis Press SARL,",2025,N/A,N/A, General Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1525298652
1526863948,Proceedings of the 3rd Lawang Sewu International Symposium on Humanities and Social Sciences 2024 (LEWIS HUSO 2024),"Nurcahyono, Nurcahyono.; Aziz, Abdul.Tri Santosa, Budi.","Atlantis Press (Zeger Karssen),",2025,N/A,N/A, General Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1526863948
1531314359,"PROCEEDINGS OF THE 2ND INTERNATIONAL CONFERENCE ON SCIENCES, MATHEMATICS, AND EDUCATION 2023 (ICOSMED 2023)",HASAN S. PANIGORO; ALI AKGUL; OLUMUYIWA JAMES PETE.,"ATLANTIS PRESS SARL,",2025,N/A,N/A, General Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1531314359
1534206111,Feiernd lernen in Ritualen :Eine empirische Studie von Adventfeiern an öffentlichen Schulen /,"Lienhart, Damian Jakob.","Springer Fachmedien Wiesbaden :Imprint: Springer VS,",2025,N/A,N/A, General Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1534206111
1535954371,PROCEEDINGS OF THE 3RD INTERNATIONAL CONFERENCE ON CHRISTIAN AND INTER-RELIGIOUS STUDIES (ICC-IRS 2024),DESI NATALIA; MARIA VERONICA; DERI SUSANTO.,"ATLANTIS PRESS SARL,",2025,N/A,N/A, General Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1535954371
1535954428,PROCEEDINGS OF THE 8TH INTERNATIONAL SYMPOSIUM ON MATHEMATICS EDUCATION AND INNOVATION (ISMEI 2024),SRI WULANDARI DANOEBROTO; UKI RAHMAWATI; WISNUNING.,"ATLANTIS PRESS SARL,",2025,N/A,N/A, General Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1535954428
1535954604,PROCEEDINGS OF THE 2025 11TH INTERNATIONAL CONFERENCE ON HUMANITIES AND SOCIAL SCIENCE RESEARCH (ICHSSR 2025),BOOTHEINA MAJOUL; ABDULLAH ABDULLAH; SHARIFAH FAIZ.,"ATLANTIS PRESS SARL,",2025,N/A,N/A, General Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1535954604
1535955092,PROCEEDINGS OF THE 2025 4TH INTERNATIONAL CONFERENCE ON EDUCATIONAL INNOVATION AND MULTIMEDIA TECHNOLOGY (EIMT 2025),HEYONG WANG; YINYIN XIAO; MUSTAFA MISIR; DAYANA FA.,"ATLANTIS PRESS INTERNATIO,",2025,N/A,N/A, General Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1535955092
1549623538,"PROCEEDINGS OF THE 2025 9TH INTERNATIONAL SEMINAR ON EDUCATION, MANAGEMENT AND SOCIAL SCIENCES (ISEMSS 2025)",QING DING; YIXUAN WANG; JIANFEI LUO; HONGBO LI.,"ATLANTIS PRESS SARL,",2025,N/A,N/A, General Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1549623538
1549668976,Proceedings of the 2025 International Conference on Digital Technology and Educational Psychology (DTEP 2025).,"Feng, Yongju.; Feng, Yongjun/Gardia, Alo.Ranganathan, Namita.","Springer Nature; Atlantis Press SARL,",2025,N/A,N/A, General Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1549668976
1555173037,PROCEEDINGS OF THE 11TH INTERNATIONAL CONFERENCE ON EDUCATIONAL REFORM (ICER 2025),SONGSAK PHUSEE-ORN; JIRAPORN CHANO; BAHTIAR MOHAMA.,"ATLANTIS PRESS INTERNATIO,",2025,N/A,N/A, General Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1555173037
1581074074,Proceedings of the 8th International Conference on Education and Social Science Research (ICESRE 2025),"Sutrisno, Sutrisno.; Nada, Noora Qotrun.Pramasdyahsari, Agnita Siska.Sodiq, Jafar.","Atlantis Press (Zeger Karssen),",2026,N/A,N/A, General Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1581074074
1581079213,Proceedings of the 3rd International Conference on Education (ICE-3 2025),"Misbah, Misbah.; Tadeko, Nurgan.Arwansyah, Arwansyah.Zainal, Syech.Ratnaningtyas, Delthawati Isti.Trianto, Manap.Akram, Akram.Syamsuriwal, Syamsuriwal.","Atlantis Press (Zeger Karssen),",2026,N/A,N/A, General Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1581079213
53423270,Education in Rwanda :Rebalancing Resources to Accelerate Post-Conflict Development and Poverty Reduction.,World Bank.,"World Bank,",2004,N/A,N/A, History of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/53423270
609706102,Huria :journal of the Open University of Tanzania.,Open University of Tanzania.,Open University of Tanzania,1996,N/A,N/A, History of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/609706102
612956251,Compare :a journal of comparative education.,British Association for International and Comparative Education.Comparative Education Society in Europe.,Carfax Pub. Co.,1968,N/A,"1469-3623,0305-7925", History of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/612956251
923734378,Higher education revolutions in the Gulf :globalization and institutional viability /,"Badry, Fatima.; Willoughby, John,","Routledge,",2016,N/A,N/A, History of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/923734378
1167529306,Horizontal learning in the High Middle Ages :peer-to-peer knowledge transfer in religious communities /,"Long, Micol,Snijders, Tjamke,Vanderputten, Steven,","Amsterdam University Press,",2019,N/A,N/A, History of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1167529306
1286807742,Inszenierte Geschichte | Staging History :Medialität und Politik europäischer Hochschuljubiläen von 1850 bis heute | Anniversaries in European Institutions of Higher Learning from 1850 to the Present /,"Aichner, Christof,Berg, Matthias,Ceranski, Beate,Coninck-Smith, Ning de,Dhondt, Pieter,Glaser, Edith,Guhl, Anton F.,Guhl, Anton,Göllnitz, Martin,Hürlimann, Gisela,H|rlimann, Gisela,Kather, Alexander,Kramer, Sarah,Kümmel, Verena,Maurer, Catherine,Mikoletzky, Juliane,Rilling, Paula,Yurdakul, Vivian,Zimmermann, Gunnar B.,; Karlsruher Institut für Technologie,","De Gruyter Oldenbourg,",2021,N/A,N/A, History of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1286807742
1435764807,Revitalising Higher Education: Insights from Te Puna Aurei LearnFest 2022.,"Richardson, Anthony; Corino, Maria-Teresa; Bowell, Tracy; Pepperell, Nicole.; Tracy Bowell.",Cardiff University Press,2024,N/A,N/A, History of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1435764807
1458968828,Progresiva :jurnal pemikiran dan pendidikan Islam.,"Universitas Muhammadiyah Malang,",Universitas Muhammadiyah Malang,2006,N/A,2684-9585, History of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/1458968828
1531312954,GENDER AND LEARNING IN RWANDA,SHIRLEY RANDELL; HILARY YERBURY; ASTRID ESCRIG-PIN.,"UTS EPRESS,",2021,N/A,N/A, History of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1531312954
1543501355,Horizontal Learning in the High Middle Ages :Peer-to-Peer Knowledge Transfer in Religious Communities /,"Long, Micol.Snijders, Tjamke,Vanderputten, Steven.","ROUTLEDGE,",2025,N/A,N/A, History of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1543501355
1570095608,"Risk, Resilience, and Recovery Across Global Education Systems.","Volante, Loui.; Giancola, Orazio.Volante, Louis/De Witte, Kristo.","Taylor & Francis (Unlimited); Routledge,",2026,N/A,N/A, History of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1570095608
45007139,Multicultural perspectives.,N/A,"L. Erlbaum Associates,",1999,N/A,1532-7892, Multicultural Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/45007139
60617477,Race equality teaching.,N/A,Trentham Books,2002,N/A,1743-7717, Multicultural Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/60617477
74826284,International journal of multicultural education.,"Yŏnse Taehakkyo,","[Yonsei University],",2007,N/A,1934-5267, Multicultural Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/74826284
223795188,Electronic magazine of multicultural education.,N/A,"Eastern University,",1999,N/A,N/A, Multicultural Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/223795188
243565213,"Power, knowledge and anti-racism education :a critical reader /","Calliste, Agnes M.Dei, George J. Sefa","Fernwood,",2000,N/A,N/A, Multicultural Education,EBOOKS,https://libswu.on.worldcat.org/oclc/243565213
252980218,Research and multicultural education :from the margins to the mainstream /,"Grant, Carl A.","Falmer Press,",1992,N/A,N/A, Multicultural Education,EBOOKS,https://libswu.on.worldcat.org/oclc/252980218
576214721,Making connections :a journal for teachers of cultural diversity.,Bloomsburg University of Pennsylvania.Slippery Rock University of Pennsylvania.,"Frederick Douglass Institute, Slippery Rock UniversityBloomsburg University",1996,N/A,N/A, Multicultural Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/576214721
608213063,Confronting diversity issues on campus /,"Bowser, Benjamin P.; Young, Gale Auletta.Jones, Terry,","Sage Publications,",1993,N/A,N/A, Multicultural Education,EBOOKS,https://libswu.on.worldcat.org/oclc/608213063
659564376,An introduction to multicultural education :from theory to practice /,"DomNwachukwu, Chinaka Samuel,","Rowman & Littlefield Education,",2010,N/A,N/A, Multicultural Education,EBOOKS,https://libswu.on.worldcat.org/oclc/659564376
680418921,Middle schools for a diverse society /,"Chamberlain, Kathleen,","P. Lang,",2003,N/A,N/A, Multicultural Education,EBOOKS,https://libswu.on.worldcat.org/oclc/680418921
680444946,"Multicultural education, the Internet, and the new media /","Muffoletto, Robert.Horton, Julie.","Hampton Press,",2007,N/A,N/A, Multicultural Education,EBOOKS,https://libswu.on.worldcat.org/oclc/680444946
721280778,Journal of praxis in multicultural education.,"University of Nevada, Las Vegas.National Association for Multicultural Education.",Center for Multicultural Education,2006,N/A,2161-2978, Multicultural Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/721280778
735517405,Narrative & experience in multicultural education /,"Phillion, JoAnn.He, Ming Fang.Connelly, F. Michael.","Sage Publications,",2005,N/A,N/A, Multicultural Education,EBOOKS,https://libswu.on.worldcat.org/oclc/735517405
796088140,Encyclopedia of diversity in education /,"Banks, James A.,","SAGE Publications, Inc.,",2012,N/A,N/A, Multicultural Education,EBOOKS,https://libswu.on.worldcat.org/oclc/796088140
797835442,"Interculturalism, education and inclusion /","Gundara, Jagdish S.","Paul Chapman ;SAGE,",2000,N/A,N/A, Multicultural Education,EBOOKS,https://libswu.on.worldcat.org/oclc/797835442
806034403,The cultural proficiency journey :moving beyond ethical barriers toward profound school change /,"CampbellJones, Franklin.; CampbellJones, Brenda.Lindsey, Randall B.","Corwin,",2010,N/A,N/A, Multicultural Education,EBOOKS,https://libswu.on.worldcat.org/oclc/806034403
808342779,Building on student diversity :profiles and activities /,"Cowdery, Joy R.","Sage Publications,",2007,N/A,N/A, Multicultural Education,EBOOKS,https://libswu.on.worldcat.org/oclc/808342779
808344475,Culturally proficient leadership :the personal journey begins within /,"Terrell, Raymond D.; Lindsey, Randall B.","Corwin Press,",2009,N/A,N/A, Multicultural Education,EBOOKS,https://libswu.on.worldcat.org/oclc/808344475
808684220,Diversity in schools /,"Hunter, Richard C.Brown, Frank,Donahoo, Saran,","Sage Publications,",2012,N/A,N/A, Multicultural Education,EBOOKS,https://libswu.on.worldcat.org/oclc/808684220
812152592,Multicultural Education: A Sourcebook.,N/A,Taylor & Francis Ltd. / Books.,,N/A,N/A, Multicultural Education,EBOOKS,https://libswu.on.worldcat.org/oclc/812152592
830039566,The international journal of learner diversity and identities.,N/A,"Common Ground Publishing LLC,",2012,N/A,2327-2627, Multicultural Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/830039566
860432501,Culturally responsive standards-based teaching :classroom to community and back /,"Saifer, Steffen,",London :Corwin ;,2011,N/A,N/A, Multicultural Education,EBOOKS,https://libswu.on.worldcat.org/oclc/860432501
865545124,Navigating cultural competence in grades K-5 :a compass for teachers /,"Gallavan, Nancy P.","Corwin Press,",2011,N/A,N/A, Multicultural Education,EBOOKS,https://libswu.on.worldcat.org/oclc/865545124
869282079,Mentoring and coaching :a lifeline for teachers in a multicultural setting /,"Gudwin, Denise M.; Salazar-Wallace, Magda D.","Corwin Press,",2010,N/A,N/A, Multicultural Education,EBOOKS,https://libswu.on.worldcat.org/oclc/869282079
899736204,Notos.,Alberta Teachers' Association.,"Alberta Teachers' Association [for the] Intercultural and Second Languages Council,",1999,N/A,2816-7201, Multicultural Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/899736204
900086559,Creating culturally considerate schools :educating without bias /,"Anderson, Kim L.,; Davis, Bonnie M.,","Corwin,",2012,N/A,N/A, Multicultural Education,EBOOKS,https://libswu.on.worldcat.org/oclc/900086559
900732778,What every teacher should know about diverse learners /,"Tileston, Donna Walker,","Corwin,",2010,N/A,N/A, Multicultural Education,EBOOKS,https://libswu.on.worldcat.org/oclc/900732778
913713670,International online journal of education and teaching.,Informascope (Firm),"Informascope Information Technologies, Trade, Publishing Ltd. Co.",2013,N/A,2148-225X, Multicultural Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/913713670
915343731,"Yes, you can! :advice for teachers who want a great start and a great finish with their students of color /","Thompson, Gail L.,; Thompson, Rufus,","Corwin, a SAGE Company,",2014,N/A,N/A, Multicultural Education,EBOOKS,https://libswu.on.worldcat.org/oclc/915343731
945771734,Learning from difference :comparative accounts of multicultural education /,"Lo Bianco, Joseph,Bal, Aydin,","Springer,",2016,N/A,N/A, Multicultural Education,EBOOKS,https://libswu.on.worldcat.org/oclc/945771734
958505579,Developing Critical Cultural Competence :a Guide for 21st-Century Educators.,"Cooper, Jewell E.; He, Ye.Levin, Barbara B.","SAGE Publications,",2011,N/A,N/A, Multicultural Education,EBOOKS,https://libswu.on.worldcat.org/oclc/958505579
986613844,Diversity & inclusion in early childhood :an introduction /,"Devarakonda, Chandrika,","SAGE,",2016,N/A,N/A, Multicultural Education,EBOOKS,https://libswu.on.worldcat.org/oclc/986613844
989677327,Teaching tolerance.,Southern Poverty Law Center.,"Southern Poverty Law Center,",1992,N/A,N/A, Multicultural Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/989677327
